measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Chronic kidney disease due to glomerulonephritis,Rate,2019,110.77819916649008,146.81361465201388,82.48415968772423
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Chronic kidney disease due to other and unspecified causes,Rate,2019,158.1168091097917,203.14049676576985,120.7209375449032
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Chronic kidney disease due to other and unspecified causes,Rate,2019,152.54973635261652,192.90611105020903,119.0993748249013
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Chronic kidney disease due to other and unspecified causes,Rate,2019,155.27054236311525,197.54153527810516,120.2136457916492
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Urinary tract infections and interstitial nephritis,Rate,2019,74.16783302100507,99.14895409075211,46.857111840171406
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Urinary tract infections and interstitial nephritis,Rate,2019,90.22872023921516,115.07772590038175,70.8533324118249
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Urinary tract infections and interstitial nephritis,Rate,2019,82.37925241594604,105.4434469997044,62.823532638967286
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Urolithiasis,Rate,2019,4.058487070607701,5.591559178741235,2.8654710225485425
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Urolithiasis,Rate,2019,4.55412952023828,6.090421669781697,3.281622134070147
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Urolithiasis,Rate,2019,4.311893247275082,5.749510901697104,3.226332809128149
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Benign prostatic hyperplasia,Rate,2019,74.33201989619535,115.14867029094394,43.22526866902363
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Benign prostatic hyperplasia,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Benign prostatic hyperplasia,Rate,2019,36.32842883998612,56.27682767837303,21.125567408565495
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Male infertility,Rate,2019,4.652892720536763,11.114242018471778,1.7086947851364551
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Male infertility,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Male infertility,Rate,2019,2.2740170700885445,5.431884547766771,0.8350936379473028
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Physical violence by sharp object,Rate,2019,711.9904165538783,928.6922757586842,528.9327054772056
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Physical violence by sharp object,Rate,2019,64.615583506869,93.80217618909386,47.67978395457175
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Physical violence by sharp object,Rate,2019,381.00831153967636,494.20161969680197,283.9642207950393
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Physical violence by other means,Rate,2019,289.1284623457783,370.131334605551,218.0105176916759
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Physical violence by other means,Rate,2019,62.36278949151899,91.00969378052734,48.08953468141951
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Physical violence by other means,Rate,2019,173.19040619212734,219.03561149733565,133.01393585894235
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Exposure to forces of nature,Rate,2019,22.08413542403656,30.149751691054444,16.38417916447985
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Exposure to forces of nature,Rate,2019,14.537295735866563,20.35952658135609,10.46467857822032
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Exposure to forces of nature,Rate,2019,18.2256769874636,24.892884684005033,13.38548481042584
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Maternal deaths aggravated by HIV/AIDS,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Maternal deaths aggravated by HIV/AIDS,Rate,2019,0.10693475772804678,0.1929808820879442,0.050587990384384225
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Rate,2019,0.054672331090514496,0.09866497015389396,0.025864026049721097
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Thalassemias trait,Rate,2019,0.7478417298210407,1.2373873776945996,0.4011469857347155
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Thalassemias trait,Rate,2019,3.2582823876606097,5.339882641559684,1.8827451544999838
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Thalassemias trait,Rate,2019,2.031349971150285,3.2689967076818958,1.1886740231331843
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Near vision loss,Rate,2019,54.53308134176502,107.73297809284074,25.372262009273264
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Near vision loss,Rate,2019,69.5608870988574,134.9055211711316,32.07997178209558
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Near vision loss,Rate,2019,62.216319134337354,122.1985087891404,28.887652371796072
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",Rate,2019,27.89447613101454,40.47838557106272,16.434911427963748
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",Rate,2019,22.895875438313738,29.519238780948747,17.21752019913934
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",Rate,2019,25.338851020275268,33.23112938303641,18.238719520030234
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Benign and in situ intestinal neoplasms,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Benign and in situ intestinal neoplasms,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Benign and in situ intestinal neoplasms,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Benign and in situ cervical and uterine neoplasms,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Benign and in situ cervical and uterine neoplasms,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Benign and in situ cervical and uterine neoplasms,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Other benign and in situ neoplasms,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Other benign and in situ neoplasms,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Other benign and in situ neoplasms,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Non-rheumatic calcific aortic valve disease,Rate,2019,36.45400454447977,50.306324805566575,25.955715069377295
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Non-rheumatic calcific aortic valve disease,Rate,2019,24.63950139335449,38.19304157121706,17.19940880064082
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Non-rheumatic calcific aortic valve disease,Rate,2019,30.413625890506978,42.66031541199825,21.807111975398808
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Acne vulgaris,Rate,2019,43.57527382848832,69.91829081849285,25.719236467234225
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Acne vulgaris,Rate,2019,44.33869000967139,71.29828599020725,26.407789789057166
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Acne vulgaris,Rate,2019,43.96558417382669,70.7606922312086,26.200754688298588
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Sickle cell trait,Rate,2019,0.5647765389962756,0.935025354393647,0.30254387551526996
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Sickle cell trait,Rate,2019,4.521224964893266,7.495614355311756,2.432646088608885
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Sickle cell trait,Rate,2019,2.587582433720364,4.215434032705034,1.4295194615462314
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,G6PD trait,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,G6PD trait,Rate,2019,0.25774837643407433,0.8061469629076006,0.06418202595345844
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,G6PD trait,Rate,2019,0.13177852434363602,0.41215723119497305,0.03281422287327199
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Environmental heat and cold exposure,Rate,2019,10.222373498930619,13.734151308887087,7.489157450397394
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Environmental heat and cold exposure,Rate,2019,9.17470666744884,12.510320612049444,6.504432488428417
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Environmental heat and cold exposure,Rate,2019,9.686734861875019,13.054642144795832,6.981853125958967
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Ebola,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Ebola,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Ebola,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Acute lymphoid leukemia,Rate,2019,88.49604737391881,119.74204872340819,63.58954000125252
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Acute lymphoid leukemia,Rate,2019,70.91266188456942,90.41628195768848,52.74743145198357
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Acute lymphoid leukemia,Rate,2019,79.50622317091575,102.12640458489427,59.570570812751136
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Chronic lymphoid leukemia,Rate,2019,7.064747141012054,10.29165040030508,4.834299269109878
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Chronic lymphoid leukemia,Rate,2019,5.038883809516688,6.671944028156696,3.6414205013629357
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Chronic lymphoid leukemia,Rate,2019,6.02898783172063,8.07046098717269,4.385671309927119
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Acute myeloid leukemia,Rate,2019,56.095929440067366,77.945034551675,39.82985041853661
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Acute myeloid leukemia,Rate,2019,47.95494224582778,63.96800545739853,34.79837810517835
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Acute myeloid leukemia,Rate,2019,51.93370233315199,67.96011672180236,38.93372622737634
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Chronic myeloid leukemia,Rate,2019,13.673427257048287,18.994724524225138,9.810207533944501
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Chronic myeloid leukemia,Rate,2019,9.097400509454003,11.891512447364983,6.7882379329094364
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Chronic myeloid leukemia,Rate,2019,11.33385072703194,14.940198763178497,8.446193420878332
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Non-melanoma skin cancer (squamous-cell carcinoma),Rate,2019,23.561037628012272,30.946591690439224,17.878446902918935
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Non-melanoma skin cancer (squamous-cell carcinoma),Rate,2019,18.440339613943642,23.744733623599423,14.262070834728215
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Non-melanoma skin cancer (squamous-cell carcinoma),Rate,2019,20.942988050982464,26.779899281291083,16.309179213629758
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Non-melanoma skin cancer (basal-cell carcinoma),Rate,2019,0.015953757153906713,0.03132911974999448,0.007099218545780368
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Non-melanoma skin cancer (basal-cell carcinoma),Rate,2019,0.019095027087845613,0.03746040395589536,0.008204586570016416
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Non-melanoma skin cancer (basal-cell carcinoma),Rate,2019,0.01755978828468043,0.03410467664054396,0.007791917855958826
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Executions and police conflict,Rate,2019,56.30902916501779,106.21571977363932,26.795846735659712
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Executions and police conflict,Rate,2019,4.81861375728625,7.852808701949536,3.0854525450897134
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Executions and police conflict,Rate,2019,29.98362198245413,55.15596471215887,14.915946208500747
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Drug-susceptible tuberculosis,Rate,2019,75.3704196568361,98.17488210821342,54.2468695069341
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Drug-susceptible tuberculosis,Rate,2019,42.88448554728498,59.8445291873758,30.656330241436148
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Drug-susceptible tuberculosis,Rate,2019,58.76139764045027,77.00294280704861,42.94617306296566
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Zika virus,Rate,2019,0.04951769934848408,0.1265712839842245,0.01537404526133282
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Zika virus,Rate,2019,0.04325404380498972,0.11136595180500115,0.014857663400786498
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Zika virus,Rate,2019,0.04631529203970457,0.11862940016124056,0.015186577172526597
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Guinea worm disease,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Guinea worm disease,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Guinea worm disease,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Osteoarthritis hip,Rate,2019,9.970251346399678,20.646264303762436,4.621603421670245
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Osteoarthritis hip,Rate,2019,9.789075629808568,20.06130844572517,4.668805328651432
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Osteoarthritis hip,Rate,2019,9.877621980854926,20.2456096722085,4.719244602214772
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Osteoarthritis knee,Rate,2019,128.4479949549541,262.7789858638368,62.99493149399042
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Osteoarthritis knee,Rate,2019,189.34105441643385,384.960386443615,93.32217063837793
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Osteoarthritis knee,Rate,2019,159.5806741579036,322.7538673291165,79.00092213623982
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Osteoarthritis hand,Rate,2019,21.74389470341046,45.491403404236884,10.648983221544173
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Osteoarthritis hand,Rate,2019,39.70536927562668,83.59485981822195,19.156496117629956
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Osteoarthritis hand,Rate,2019,30.927023795856197,65.18670102103985,14.87219669604283
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Osteoarthritis other,Rate,2019,26.650769350839468,55.16819146579987,12.88202373572367
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Osteoarthritis other,Rate,2019,25.5113092741945,51.83375571648376,12.680784454922867
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Osteoarthritis other,Rate,2019,26.068199755150186,53.68400986953143,12.779074404207933
DALYs (Disability-Adjusted Life Years),Colombia,Male,All Ages,Liver cancer due to other causes,Rate,2019,5.376657327337949,7.543482294622801,3.782136208541539
DALYs (Disability-Adjusted Life Years),Colombia,Female,All Ages,Liver cancer due to other causes,Rate,2019,5.966149206720195,8.178026338535522,4.100346344607358
DALYs (Disability-Adjusted Life Years),Colombia,Both,All Ages,Liver cancer due to other causes,Rate,2019,5.678045724239907,7.636277014560654,4.0392549418965285
